0.001377	0.000015
0.001380	0.009990
0.001378	0.019990
0.001378	0.029975
0.001382	0.039975
0.001382	0.049980
0.001381	0.059985
0.001381	0.069985
0.001380	0.079980
0.001380	0.089985
0.001382	0.099980
0.001380	0.109985
0.001382	0.119980
0.001382	0.129990
0.001383	0.139985
0.001381	0.149980
0.001377	0.159980
0.001378	0.169985
0.001382	0.179985
0.001382	0.189985
0.001380	0.199980
0.001381	0.209975
0.001380	0.219980
0.001380	0.229990
0.001386	0.239990
0.001377	0.249980
0.001382	0.259990
0.001382	0.269980
0.001383	0.279975
0.001382	0.289980
0.001378	0.299985
0.001382	0.309975
0.001381	0.319990
0.001378	0.329985
0.001380	0.339980
0.001378	0.349985
0.001385	0.359980
0.001380	0.369980
0.001383	0.379985
0.001382	0.389975
0.001381	0.399985
0.001381	0.409980
0.001382	0.419980
0.001378	0.429980
0.001381	0.439985
0.001381	0.449970
0.001381	0.459975
0.001382	0.469980
0.001381	0.479980
0.001381	0.489975
0.001382	0.499985
0.001378	0.509985
0.001381	0.519975
0.001380	0.529970
0.001378	0.539990
0.001378	0.549980
0.001381	0.559970
0.001383	0.570000
0.001382	0.579985
0.001381	0.589970
0.001381	0.599975
0.001382	0.609980
0.001381	0.619975
0.001381	0.629970
0.001382	0.639995
0.001382	0.649975
0.001383	0.659975
0.001380	0.670000
0.001385	0.679990
0.001382	0.689980
0.001385	0.699980
0.001381	0.709985
0.001383	0.719970
0.001385	0.729985
0.001380	0.739975
0.001383	0.749975
0.001381	0.759975
0.001382	0.769975
0.001383	0.779980
0.001378	0.789975
0.001383	0.799975
0.001381	0.809970
0.001381	0.819980
0.001382	0.829980
0.001378	0.839975
0.001383	0.849975
0.001385	0.859975
0.001383	0.869975
0.001381	0.879975
0.001383	0.889975
0.001381	0.899975
0.001382	0.909975
0.001381	0.919980
0.001382	0.929975
0.001382	0.939980
0.001381	0.949980
0.001385	0.959980
0.001383	0.969980
0.001385	0.979985
0.001383	0.989990
0.001385	0.999975
0.001380	1.009975
0.001380	1.019980
0.001382	1.029975
0.001381	1.039990
0.001381	1.049985
0.001380	1.059985
0.001383	1.069985
0.001378	1.079980
0.001382	1.089980
0.001382	1.099980
0.001381	1.109985
0.001382	1.119985
0.001383	1.129975
0.001383	1.139980
0.001382	1.149985
0.001380	1.159970
0.001381	1.169975
0.001381	1.179985
0.001382	1.189975
0.001382	1.199980
0.001380	1.209975
0.001382	1.219970
0.001380	1.229985
0.001382	1.239970
0.001382	1.249970
0.001381	1.259990
0.001381	1.269980
0.001381	1.279980
0.001382	1.289970
0.001382	1.299980
0.001381	1.309980
0.001380	1.319980
0.001381	1.329975
0.001380	1.339975
0.001380	1.349985
0.001385	1.359980
0.001381	1.369980
0.001380	1.379980
0.001381	1.389970
0.001381	1.399970
0.001380	1.409980
0.001377	1.419980
0.001381	1.429975
0.001380	1.439980
0.001378	1.449975
0.001381	1.459965
0.001381	1.469970
0.001381	1.479980
0.001377	1.489970
0.001381	1.499980
0.001380	1.509995
0.001377	1.519970
0.001381	1.529970
0.001380	1.539980
0.001381	1.549975
0.001381	1.559975
0.001377	1.569990
0.001381	1.579990
0.001380	1.589970
0.001378	1.599975
0.001376	1.609990
0.001381	1.619980
0.001376	1.629975
0.001381	1.639990
0.001377	1.649980
0.001380	1.659970
0.001381	1.669985
0.001381	1.679980
0.001378	1.689975
0.001383	1.699985
0.001381	1.709985
0.001378	1.719980
0.001377	1.729990
0.001378	1.739975
0.001378	1.749975
0.001378	1.759980
0.001378	1.769975
0.001378	1.779980
0.001376	1.789980
0.001381	1.799980
0.001377	1.809975
0.001380	1.819980
0.001378	1.829985
0.001380	1.839975
0.001381	1.849975
0.001383	1.859990
0.001378	1.869980
0.001378	1.879980
0.001376	1.889990
0.001378	1.899985
0.001378	1.909985
0.001380	1.919980
0.001382	1.929975
0.001381	1.939980
0.001378	1.949985
0.001376	1.959980
0.001378	1.969985
0.001381	1.979985
0.001383	1.989975
0.001380	1.999975
0.001376	2.009975
0.001382	2.019975
0.001378	2.029980
0.001383	2.039985
0.001381	2.049975
0.001380	2.059980
0.001380	2.069975
0.001378	2.079975
0.001378	2.089980
0.001377	2.099975
0.001380	2.109980
0.001377	2.119980
0.001377	2.129975
0.001378	2.139985
0.001377	2.149980
0.001380	2.159970
0.001378	2.169995
0.001378	2.179975
0.001378	2.189975
0.001378	2.199985
0.001377	2.209985
0.001377	2.219975
0.001377	2.229985
0.001378	2.239985
0.001377	2.249985
0.001377	2.259985
0.001376	2.269980
0.001373	2.279980
0.001373	2.289980
0.001373	2.299980
0.001372	2.309975
0.001371	2.319975
0.001367	2.329980
0.001366	2.339975
0.001366	2.349975
0.001364	2.359980
0.001364	2.369975
0.001363	2.379980
0.001359	2.389980
0.001359	2.399975
0.001355	2.409980
0.001359	2.419975
0.001353	2.429970
0.001347	2.439980
0.001348	2.449970
0.001340	2.459975
0.001340	2.469975
0.001331	2.479975
0.001328	2.489970
0.001326	2.499975
0.001322	2.509980
0.001320	2.519985
0.001317	2.529975
0.001315	2.539985
0.001308	2.549975
0.001303	2.559975
0.001297	2.569995
0.001287	2.579985
0.001283	2.589975
0.001277	2.599985
0.001274	2.609990
0.001265	2.619975
0.001264	2.629980
0.001259	2.639985
0.001258	2.649975
0.001253	2.659970
0.001241	2.669985
0.001242	2.679980
0.001232	2.689970
0.001225	2.699975
0.001214	2.709980
0.001218	2.719975
0.001207	2.729980
0.001222	2.739975
0.001205	2.749980
0.001211	2.759980
0.001203	2.769975
0.001195	2.779975
0.001204	2.789980
0.001199	2.799980
0.001200	2.809985
0.001198	2.819990
0.001184	2.829975
0.001197	2.839980
0.001191	2.849980
0.001195	2.859980
0.001181	2.869980
0.001183	2.879980
0.001193	2.889990
0.001183	2.899975
0.001193	2.909970
0.001172	2.919975
0.001176	2.929975
0.001177	2.939980
0.001185	2.949975
0.001166	2.959975
0.001175	2.969975
0.001183	2.979980
0.001171	2.989975
0.001172	2.999980
0.001167	3.009970
0.001163	3.019980
0.001176	3.029975
0.001175	3.039980
0.001170	3.049980
0.001179	3.059980
0.001184	3.069980
0.001171	3.079975
0.001171	3.089975
0.001174	3.099975
0.001188	3.109985
0.001186	3.119975
0.001171	3.129980
0.001194	3.139980
0.001185	3.149975
0.001169	3.159975
0.001179	3.169980
0.001172	3.179975
0.001181	3.189975
0.001169	3.199975
0.001181	3.209975
0.001175	3.219985
0.001172	3.229975
0.001186	3.239980
0.001184	3.249975
0.001184	3.259990
0.001180	3.269980
0.001169	3.279975
0.001174	3.289970
0.001176	3.299990
0.001162	3.309970
0.001184	3.319975
0.001180	3.329975
0.001167	3.339975
0.001184	3.349970
0.001174	3.359975
0.001165	3.369965
0.001171	3.379975
0.001171	3.389970
0.001169	3.399975
0.001172	3.409970
0.001175	3.419970
0.001176	3.429975
0.001179	3.439985
0.001174	3.449970
0.001167	3.459975
0.001175	3.469980
0.001174	3.479975
0.001177	3.489965
0.001172	3.499975
0.001176	3.509980
0.001180	3.519970
0.001177	3.529970
0.001179	3.539970
0.001165	3.549975
0.001174	3.559980
0.001170	3.569975
0.001167	3.579970
0.001176	3.589970
0.001180	3.599980
0.001176	3.609975
0.001174	3.619975
0.001162	3.629980
0.001176	3.639975
0.001162	3.649970
0.001172	3.659970
0.001174	3.669980
0.001181	3.679975
0.001171	3.689970
0.001162	3.699980
0.001181	3.709975
0.001180	3.719975
0.001181	3.729995
0.001174	3.739980
0.001190	3.749970
0.001169	3.759975
0.001175	3.769970
0.001183	3.779980
0.001176	3.789975
0.001170	3.799985
0.001183	3.809975
0.001188	3.819985
0.001180	3.829985
0.001188	3.839980
0.001167	3.849975
0.001180	3.859985
0.001161	3.869980
0.001174	3.879980
0.001171	3.889975
0.001165	3.899980
0.001188	3.909975
0.001176	3.919970
0.001186	3.929975
0.001160	3.939975
0.001177	3.949975
0.001169	3.959975
0.001175	3.969975
0.001163	3.979975
0.001180	3.989975
0.001169	0.000055
0.001184	0.010000
0.001197	0.020005
0.001180	0.029990
0.001175	0.039980
0.001181	0.050065
0.001185	0.060045
0.001179	0.070035
0.001183	0.080050
0.001174	0.090035
0.001169	0.100040
0.001181	0.110055
0.001186	0.120045
0.001161	0.130015
0.001176	0.140115
0.001172	0.150030
0.001175	0.159980
0.001177	0.170080
0.001172	0.180110
0.001176	0.189980
0.001183	0.200150
0.001189	0.210080
0.001179	0.220065
0.001161	0.229980
0.001183	0.240040
0.001184	0.249980
0.001176	0.260035
0.001184	0.270065
0.001186	0.280100
0.001174	0.290125
0.001167	0.300075
0.001169	0.310100
0.001169	0.320135
0.001181	0.330030
0.001179	0.340100
0.001175	0.350115
0.001190	0.360110
0.001179	0.370050
0.001180	0.380140
0.001191	0.390025
0.001180	0.400075
0.001185	0.410115
0.001186	0.420130
0.001175	0.430025
0.001174	0.440135
0.001175	0.450090
0.001175	0.460065
0.001172	0.470105
0.001172	0.480135
0.001180	0.490075
0.001170	0.500130
0.001174	0.510145
0.001176	0.520080
0.001172	0.530040
0.001183	0.540145
0.001176	0.550070
0.001176	0.560110
0.001180	0.570150
0.001179	0.580115
0.001190	0.590065
0.001170	0.600085
0.001183	0.610145
0.001179	0.620060
0.001180	0.630070
0.001189	0.640150
0.001172	0.650025
0.001171	0.660065
0.001165	0.670145
0.001183	0.680085
0.001190	0.690055
0.001183	0.700140
0.001167	0.710100
0.001184	0.720055
0.001184	0.730105
0.001191	0.740075
0.001185	0.750065
0.001190	0.760075
0.001176	0.770040
0.001167	0.780075
0.001174	0.790055
0.001177	0.800100
0.001185	0.810040
0.001188	0.820100
0.001172	0.830065
0.001193	0.840085
0.001180	0.850055
0.001175	0.860055
0.001183	0.870035
0.001175	0.880060
0.001177	0.890015
0.001174	0.900005
0.001183	0.910050
0.001188	0.920020
0.001169	0.930065
0.001185	0.940040
0.001165	0.950000
0.001184	0.960005
0.001183	0.970085
0.001171	0.980030
0.001183	0.990040
0.001180	1.000075
0.001179	1.010035
0.001180	1.020000
0.001181	1.030010
0.001175	1.040075
0.001184	1.050030
0.001177	1.060045
0.001177	1.070040
0.001166	1.080080
0.001188	1.090025
0.001177	1.100015
0.001181	1.110105
0.001177	1.120035
0.001184	1.130015
0.001175	1.140125
0.001165	1.150020
0.001189	1.160040
0.001189	1.170105
0.001174	1.180110
0.001183	1.190035
0.001183	1.200115
0.001177	1.210085
0.001180	1.220050
0.001181	1.230130
0.001171	1.239985
0.001202	1.250055
0.001179	1.260110
0.001180	1.270100
0.001174	1.280105
0.001169	1.290050
0.001179	1.300125
0.001186	1.310090
0.001185	1.320140
0.001176	1.330030
0.001179	1.340115
